parcode,trial,location,category,novelty
5,25,1,4,24
5,25,1,4,24
5,25,1,4,24
5,25,1,4,24
5,25,1,4,24
5,25,1,4,24
5,25,1,4,24
5,25,1,4,24
5,25,1,4,24
5,25,0,0,0
5,25,3,4,14
5,25,3,4,14
5,25,3,4,14
5,25,3,4,14
5,25,3,4,14
5,25,3,4,14
5,25,3,4,14
5,25,3,4,14
5,25,3,4,14
5,25,3,4,14
5,25,3,4,14
5,25,3,4,14
5,25,3,4,14
5,25,3,4,14
5,25,3,4,14
5,25,3,4,14
5,25,4,1,11
5,25,4,1,11
5,25,4,1,11
5,25,4,1,11
5,25,4,1,11
5,25,4,1,11
5,25,4,1,11
5,25,4,1,11
5,25,0,0,0
5,25,2,2,1
5,25,2,2,1
5,25,2,2,1
5,25,2,2,1
5,25,2,2,1
5,25,2,2,1
5,25,2,2,1
5,25,2,2,1
5,25,2,2,1
5,25,2,2,1
5,25,0,0,0
5,25,8,3,2
5,25,8,3,2
5,25,8,3,2
5,25,8,3,2
5,25,8,3,2
5,25,8,3,2
5,25,8,3,2
5,25,8,3,2
5,25,8,3,2
5,25,8,3,2
5,25,8,3,2
5,25,8,3,2
5,25,8,3,2
5,25,0,0,0
5,25,7,1,8
5,25,7,1,8
5,25,7,1,8
5,25,7,1,8
5,25,7,1,8
5,25,7,1,8
5,25,7,1,8
5,25,7,1,8
5,25,6,3,12
5,25,6,3,12
5,25,6,3,12
5,25,6,3,12
5,25,6,3,12
5,25,6,3,12
5,25,6,3,12
5,25,6,3,12
5,25,6,3,12
5,25,6,3,12
5,25,6,3,12
5,25,6,3,12
5,25,0,0,0
5,25,7,1,9
5,25,7,1,9
5,25,7,1,9
5,25,7,1,9
5,25,0,0,0
5,25,0,0,0
5,25,0,0,0
5,25,0,0,0
5,25,8,3,3
5,25,8,3,3
5,25,8,3,3
5,25,8,3,3
5,25,8,3,3
5,25,8,3,3
5,25,8,3,3
5,25,0,0,0
5,25,4,1,12
5,25,4,1,12
5,25,4,1,12
5,25,4,1,12
5,25,4,1,12
5,25,4,1,12
5,25,4,1,12
5,25,4,1,12
5,25,4,1,12
5,25,4,1,12
5,25,4,1,12
5,25,4,1,12
5,25,5,2,6
5,25,5,2,6
5,25,5,2,6
5,25,5,2,6
5,25,5,2,6
5,25,5,2,6
5,25,5,2,6
5,25,5,2,6
5,25,5,2,6
5,25,5,2,6
5,25,5,2,6
5,25,5,2,6
5,25,5,2,6
5,25,5,2,6
5,25,5,2,6
5,25,0,0,0
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,8,3,4
5,25,0,0,0
5,26,0,0,0
5,26,0,0,0
5,26,0,0,0
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,1,3,1
5,26,8,4,25
5,26,8,4,25
5,26,8,4,25
5,26,8,4,25
5,26,8,4,25
5,26,8,4,25
5,26,8,4,25
5,26,8,4,25
5,26,0,0,0
5,26,7,3,9
5,26,7,3,9
5,26,7,3,9
5,26,7,3,9
5,26,7,3,9
5,26,7,3,9
5,26,7,3,9
5,26,7,3,9
5,26,7,3,9
5,26,7,3,9
5,26,6,2,1
5,26,6,2,1
5,26,6,2,1
5,26,6,2,1
5,26,6,2,1
5,26,6,2,1
5,26,6,2,1
5,26,6,2,1
5,26,6,2,1
5,26,6,2,1
5,26,6,2,1
5,26,5,1,10
5,26,5,1,10
5,26,5,1,10
5,26,5,1,10
5,26,5,1,10
5,26,4,2,7
5,26,4,2,7
5,26,4,2,7
5,26,4,2,7
5,26,4,2,7
5,26,4,2,7
5,26,4,2,7
5,26,4,2,7
5,26,4,2,7
5,26,4,2,7
5,26,4,2,7
5,26,4,2,7
5,26,0,0,0
5,26,0,0,0
5,26,2,1,10
5,26,2,1,10
5,26,2,1,10
5,26,2,1,10
5,26,2,1,10
5,26,2,1,10
5,26,2,1,10
5,26,2,1,10
5,26,2,1,10
5,26,2,1,10
5,26,2,1,10
5,26,2,1,10
5,26,2,1,10
5,26,0,0,0
5,26,3,4,7
5,26,3,4,7
5,26,3,4,7
5,26,3,4,7
5,26,3,4,7
5,26,3,4,7
5,26,3,4,7
5,26,3,4,7
5,26,3,4,7
5,26,3,4,7
5,26,3,4,7
5,26,0,0,0
5,26,1,3,2
5,26,1,3,2
5,26,1,3,2
5,26,1,3,2
5,26,1,3,2
5,26,1,3,2
5,26,1,3,2
5,26,1,3,2
5,26,1,3,2
5,26,8,4,26
5,26,8,4,26
5,26,8,4,26
5,26,8,4,26
5,26,8,4,26
5,26,8,4,26
5,26,8,4,26
5,26,8,4,26
5,26,8,4,26
5,26,8,4,26
5,26,8,4,26
5,26,8,4,26
5,26,8,4,26
5,26,0,0,0
5,26,1,3,3
5,26,1,3,3
5,26,1,3,3
5,26,1,3,3
5,26,1,3,3
5,26,1,3,3
5,26,1,3,3
5,26,1,3,3
5,26,1,3,3
5,26,0,0,0
5,26,7,3,10
5,26,7,3,10
5,26,7,3,10
5,26,7,3,10
5,26,7,3,10
5,26,7,3,10
5,26,7,3,10
5,26,7,3,10
5,26,7,3,10
5,26,7,3,10
5,26,7,3,10
5,26,0,0,0
5,26,6,2,2
5,26,6,2,2
5,26,6,2,2
5,26,6,2,2
5,26,6,2,2
5,26,6,2,2
5,26,0,0,0
5,26,1,3,4
5,26,1,3,4
5,26,1,3,4
5,26,1,3,4
5,26,1,3,4
5,26,1,3,4
5,26,1,3,4
5,26,1,3,4
5,26,1,3,4
5,26,1,3,4
5,27,0,0,0
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,1,3,1
5,27,7,3,11
5,27,7,3,11
5,27,7,3,11
5,27,7,3,11
5,27,7,3,11
5,27,7,3,11
5,27,7,3,11
5,27,7,3,11
5,27,7,3,11
5,27,7,3,11
5,27,7,3,11
5,27,7,3,11
5,27,7,3,11
5,27,7,3,11
5,27,7,3,11
5,27,6,1,1
5,27,6,1,1
5,27,6,1,1
5,27,6,1,1
5,27,6,1,1
5,27,6,1,1
5,27,6,1,1
5,27,0,0,0
5,27,1,3,2
5,27,1,3,2
5,27,1,3,2
5,27,1,3,2
5,27,1,3,2
5,27,1,3,2
5,27,1,3,2
5,27,1,3,2
5,27,1,3,2
5,27,1,3,2
5,27,1,3,2
5,27,1,3,2
5,27,1,3,2
5,27,8,4,14
5,27,8,4,14
5,27,8,4,14
5,27,8,4,14
5,27,8,4,14
5,27,8,4,14
5,27,8,4,14
5,27,0,0,0
5,27,0,0,0
5,27,0,0,0
5,27,0,0,0
5,27,0,0,0
5,27,5,2,8
5,27,5,2,8
5,27,5,2,8
5,27,4,1,10
5,27,4,1,10
5,27,4,1,10
5,27,4,1,10
5,27,4,1,10
5,27,4,1,10
5,27,4,1,10
5,27,0,0,0
5,27,6,1,2
5,27,6,1,2
5,27,6,1,2
5,27,6,1,2
5,27,6,1,2
5,27,6,1,2
5,27,6,1,2
5,27,6,1,2
5,27,6,1,2
5,27,6,1,2
5,27,6,1,2
5,27,5,2,9
5,27,5,2,9
5,27,5,2,9
5,27,5,2,9
5,27,5,2,9
5,27,5,2,9
5,27,5,2,9
5,27,5,2,9
5,27,0,0,0
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,3,2,6
5,27,0,0,0
5,27,1,3,3
5,27,1,3,3
5,27,1,3,3
5,27,1,3,3
5,27,1,3,3
5,27,1,3,3
5,27,1,3,3
5,27,1,3,3
5,27,8,4,15
5,27,8,4,15
5,27,8,4,15
5,27,8,4,15
5,27,8,4,15
5,27,8,4,15
5,27,8,4,15
5,27,8,4,15
5,27,0,0,0
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,2,4,8
5,27,0,0,0
5,28,0,0,0
5,28,2,1,11
5,28,2,1,11
5,28,2,1,11
5,28,2,1,11
5,28,2,1,11
5,28,2,1,11
5,28,2,1,11
5,28,0,0,0
5,28,8,2,1
5,28,8,2,1
5,28,8,2,1
5,28,8,2,1
5,28,8,2,1
5,28,8,2,1
5,28,0,0,0
5,28,0,0,0
5,28,3,4,9
5,28,3,4,9
5,28,3,4,9
5,28,3,4,9
5,28,3,4,9
5,28,3,4,9
5,28,3,4,9
5,28,3,4,9
5,28,3,4,9
5,28,0,0,0
5,28,7,4,9
5,28,7,4,9
5,28,7,4,9
5,28,7,4,9
5,28,7,4,9
5,28,7,4,9
5,28,7,4,9
5,28,7,4,9
5,28,7,4,9
5,28,7,4,9
5,28,7,4,9
5,28,7,4,9
5,28,7,4,9
5,28,7,4,9
5,28,0,0,0
5,28,3,4,10
5,28,3,4,10
5,28,3,4,10
5,28,3,4,10
5,28,3,4,10
5,28,3,4,10
5,28,3,4,10
5,28,3,4,10
5,28,0,0,0
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,1,3,14
5,28,8,2,2
5,28,8,2,2
5,28,8,2,2
5,28,8,2,2
5,28,8,2,2
5,28,8,2,2
5,28,8,2,2
5,28,8,2,2
5,28,8,2,2
5,28,0,0,0
5,28,5,3,11
5,28,5,3,11
5,28,5,3,11
5,28,5,3,11
5,28,5,3,11
5,28,5,3,11
5,28,5,3,11
5,28,5,3,11
5,28,5,3,11
5,28,5,3,11
5,28,5,3,11
5,28,5,3,11
5,28,5,3,11
5,28,5,3,11
5,28,0,0,0
5,28,4,2,9
5,28,4,2,9
5,28,4,2,9
5,28,4,2,9
5,28,4,2,9
5,28,4,2,9
5,28,4,2,9
5,28,2,1,12
5,28,2,1,12
5,28,2,1,12
5,28,2,1,12
5,28,2,1,12
5,28,2,1,12
5,28,2,1,12
5,28,2,1,12
5,28,2,1,12
5,28,0,0,0
5,28,8,2,3
5,28,8,2,3
5,28,8,2,3
5,28,8,2,3
5,28,8,2,3
5,28,8,2,3
5,28,8,2,3
5,28,8,2,3
5,28,8,2,3
5,28,8,2,3
5,28,0,0,0
5,28,2,1,13
5,28,2,1,13
5,28,2,1,13
5,28,2,1,13
5,28,2,1,13
5,28,2,1,13
5,28,2,1,13
5,28,0,0,0
5,28,0,0,0
5,28,0,0,0
5,28,0,0,0
5,28,0,0,0
5,28,0,0,0
5,28,0,0,0
5,28,0,0,0
5,28,6,1,1
5,28,6,1,1
5,28,6,1,1
5,28,6,1,1
5,28,6,1,1
5,28,6,1,1
5,28,6,1,1
5,28,6,1,1
5,28,0,0,0
5,28,2,1,14
5,28,2,1,14
5,28,2,1,14
5,28,2,1,14
5,28,2,1,14
5,28,2,1,14
5,28,2,1,14
5,28,2,1,14
5,28,2,1,14
5,28,2,1,14
5,28,0,0,0
5,29,0,0,0
5,29,1,2,12
5,29,1,2,12
5,29,1,2,12
5,29,1,2,12
5,29,1,2,12
5,29,1,2,12
5,29,0,0,0
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,8,2,1
5,29,1,2,13
5,29,1,2,13
5,29,1,2,13
5,29,1,2,13
5,29,1,2,13
5,29,1,2,13
5,29,1,2,13
5,29,1,2,13
5,29,1,2,13
5,29,8,2,2
5,29,8,2,2
5,29,8,2,2
5,29,8,2,2
5,29,8,2,2
5,29,8,2,2
5,29,8,2,2
5,29,8,2,2
5,29,8,2,2
5,29,8,2,2
5,29,8,2,2
5,29,8,2,2
5,29,8,2,2
5,29,8,2,2
5,29,8,2,2
5,29,8,2,2
5,29,8,2,2
5,29,0,0,0
5,29,7,1,11
5,29,7,1,11
5,29,7,1,11
5,29,7,1,11
5,29,7,1,11
5,29,7,1,11
5,29,7,1,11
5,29,7,1,11
5,29,7,1,11
5,29,7,1,11
5,29,7,1,11
5,29,0,0,0
5,29,6,1,1
5,29,6,1,1
5,29,6,1,1
5,29,6,1,1
5,29,6,1,1
5,29,6,1,1
5,29,6,1,1
5,29,6,1,1
5,29,6,1,1
5,29,6,1,1
5,29,6,1,1
5,29,6,1,1
5,29,5,4,16
5,29,5,4,16
5,29,5,4,16
5,29,5,4,16
5,29,5,4,16
5,29,5,4,16
5,29,5,4,16
5,29,5,4,16
5,29,5,4,16
5,29,5,4,16
5,29,5,4,16
5,29,5,4,16
5,29,4,4,27
5,29,4,4,27
5,29,4,4,27
5,29,4,4,27
5,29,4,4,27
5,29,4,4,27
5,29,4,4,27
5,29,4,4,27
5,29,4,4,27
5,29,4,4,27
5,29,4,4,27
5,29,4,4,27
5,29,4,4,27
5,29,4,4,27
5,29,4,4,27
5,29,4,4,27
5,29,4,4,27
5,29,3,3,13
5,29,3,3,13
5,29,3,3,13
5,29,3,3,13
5,29,3,3,13
5,29,3,3,13
5,29,3,3,13
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,2,3,12
5,29,1,2,14
5,29,1,2,14
5,29,1,2,14
5,29,1,2,14
5,29,1,2,14
5,29,1,2,14
5,29,1,2,14
5,29,1,2,14
5,29,1,2,14
5,29,1,2,14
5,29,1,2,14
5,29,1,2,14
5,29,1,2,14
5,29,1,2,14
5,29,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,8,3,15
5,30,8,3,15
5,30,8,3,15
5,30,8,3,15
5,30,8,3,15
5,30,8,3,15
5,30,8,3,15
5,30,8,3,15
5,30,8,3,15
5,30,8,3,15
5,30,1,1,12
5,30,1,1,12
5,30,1,1,12
5,30,1,1,12
5,30,1,1,12
5,30,1,1,12
5,30,1,1,12
5,30,1,1,12
5,30,1,1,12
5,30,1,1,12
5,30,1,1,12
5,30,1,1,12
5,30,2,4,1
5,30,2,4,1
5,30,2,4,1
5,30,2,4,1
5,30,2,4,1
5,30,2,4,1
5,30,2,4,1
5,30,2,4,1
5,30,2,4,1
5,30,3,1,11
5,30,3,1,11
5,30,3,1,11
5,30,3,1,11
5,30,3,1,11
5,30,3,1,11
5,30,3,1,11
5,30,3,1,11
5,30,3,1,11
5,30,3,1,11
5,30,3,1,11
5,30,3,1,11
5,30,3,1,11
5,30,3,1,11
5,30,3,1,11
5,30,3,1,11
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,2,4,2
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,7,2,8
5,30,0,0,0
5,30,6,4,8
5,30,6,4,8
5,30,6,4,8
5,30,6,4,8
5,30,6,4,8
5,30,6,4,8
5,30,6,4,8
5,30,6,4,8
5,30,6,4,8
5,30,6,4,8
5,30,6,4,8
5,30,6,4,8
5,30,6,4,8
5,30,6,4,8
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,0,0,0
5,30,7,2,9
5,30,7,2,9
5,30,7,2,9
5,30,7,2,9
5,30,7,2,9
5,30,7,2,9
5,30,7,2,9
5,30,0,0,0
5,30,2,4,3
5,30,2,4,3
5,30,2,4,3
5,30,2,4,3
5,30,2,4,3
5,30,2,4,3
5,30,2,4,3
5,30,2,4,3
5,30,2,4,3
5,30,0,0,0
5,30,3,1,12
5,30,3,1,12
5,30,3,1,12
5,30,3,1,12
5,30,3,1,12
5,30,3,1,12
5,30,3,1,12
5,30,3,1,12
5,30,3,1,12
5,30,3,1,12
5,30,4,3,12
5,30,4,3,12
5,30,4,3,12
5,30,4,3,12
5,30,4,3,12
5,30,4,3,12
5,30,4,3,12
5,30,4,3,12
5,30,4,3,12
5,30,4,3,12
5,30,4,3,12
5,30,5,2,1
5,30,5,2,1
5,30,5,2,1
5,30,5,2,1
5,30,5,2,1
5,30,5,2,1
5,30,5,2,1
5,30,5,2,1
5,30,5,2,1
5,30,0,0,0
5,31,0,0,0
5,31,0,0,0
5,31,0,0,0
5,31,0,0,0
5,31,0,0,0
5,31,0,0,0
5,31,0,0,0
5,31,0,0,0
5,31,0,0,0
5,31,0,0,0
5,31,1,2,1
5,31,1,2,1
5,31,1,2,1
5,31,1,2,1
5,31,2,4,9
5,31,2,4,9
5,31,2,4,9
5,31,2,4,9
5,31,2,4,9
5,31,2,4,9
5,31,2,4,9
5,31,2,4,9
5,31,2,4,9
5,31,0,0,0
5,31,8,4,17
5,31,8,4,17
5,31,8,4,17
5,31,8,4,17
5,31,8,4,17
5,31,8,4,17
5,31,8,4,17
5,31,8,4,17
5,31,8,4,17
5,31,8,4,17
5,31,8,4,17
5,31,8,4,17
5,31,7,1,15
5,31,7,1,15
5,31,7,1,15
5,31,7,1,15
5,31,7,1,15
5,31,7,1,15
5,31,7,1,15
5,31,7,1,15
5,31,7,1,15
5,31,6,1,1
5,31,6,1,1
5,31,6,1,1
5,31,6,1,1
5,31,6,1,1
5,31,6,1,1
5,31,6,1,1
5,31,6,1,1
5,31,5,3,11
5,31,5,3,11
5,31,5,3,11
5,31,5,3,11
5,31,5,3,11
5,31,5,3,11
5,31,5,3,11
5,31,5,3,11
5,31,3,3,13
5,31,3,3,13
5,31,3,3,13
5,31,3,3,13
5,31,3,3,13
5,31,3,3,13
5,31,3,3,13
5,31,3,3,13
5,31,3,3,13
5,31,3,3,13
5,31,3,3,13
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,1,2,2
5,31,0,0,0
5,31,0,0,0
5,31,4,2,12
5,31,4,2,12
5,31,4,2,12
5,31,4,2,12
5,31,4,2,12
5,31,4,2,12
5,31,4,2,12
5,31,4,2,12
5,31,4,2,12
5,31,4,2,12
5,31,4,2,12
5,31,4,2,12
5,31,4,2,12
5,31,4,2,12
5,31,4,2,12
5,31,4,2,12
5,31,0,0,0
5,31,2,4,10
5,31,2,4,10
5,31,2,4,10
5,31,2,4,10
5,31,2,4,10
5,31,2,4,10
5,31,2,4,10
5,31,2,4,10
5,31,2,4,10
5,31,2,4,10
5,31,2,4,10
5,31,2,4,10
5,31,1,2,3
5,31,1,2,3
5,31,1,2,3
5,31,1,2,3
5,31,1,2,3
5,31,1,2,3
5,31,1,2,3
5,31,1,2,3
5,31,1,2,3
5,31,1,2,3
5,31,1,2,3
5,31,1,2,3
5,31,1,2,3
5,31,0,0,0
5,31,0,0,0
5,31,6,1,2
5,31,6,1,2
5,31,6,1,2
5,31,6,1,2
5,31,6,1,2
5,31,6,1,2
5,31,0,0,0
5,32,0,0,0
5,32,1,2,1
5,32,1,2,1
5,32,1,2,1
5,32,1,2,1
5,32,1,2,1
5,32,1,2,1
5,32,1,2,1
5,32,1,2,1
5,32,1,2,1
5,32,1,2,1
5,32,1,2,1
5,32,8,1,1
5,32,8,1,1
5,32,8,1,1
5,32,8,1,1
5,32,8,1,1
5,32,8,1,1
5,32,8,1,1
5,32,8,1,1
5,32,8,1,1
5,32,8,1,1
5,32,8,1,1
5,32,8,1,1
5,32,8,1,1
5,32,8,1,1
5,32,8,1,1
5,32,8,1,1
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,1,2,2
5,32,0,0,0
5,32,3,2,7
5,32,3,2,7
5,32,3,2,7
5,32,3,2,7
5,32,3,2,7
5,32,3,2,7
5,32,3,2,7
5,32,3,2,7
5,32,3,2,7
5,32,3,2,7
5,32,3,2,7
5,32,3,2,7
5,32,3,2,7
5,32,3,2,7
5,32,3,2,7
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,2,4,15
5,32,4,4,18
5,32,4,4,18
5,32,4,4,18
5,32,4,4,18
5,32,4,4,18
5,32,4,4,18
5,32,4,4,18
5,32,4,4,18
5,32,4,4,18
5,32,4,4,18
5,32,4,4,18
5,32,4,4,18
5,32,4,4,18
5,32,4,4,18
5,32,4,4,18
5,32,4,4,18
5,32,6,3,16
5,32,6,3,16
5,32,6,3,16
5,32,6,3,16
5,32,6,3,16
5,32,6,3,16
5,32,6,3,16
5,32,6,3,16
5,32,7,3,14
5,32,7,3,14
5,32,7,3,14
5,32,7,3,14
5,32,7,3,14
5,32,7,3,14
5,32,7,3,14
5,32,7,3,14
5,32,7,3,14
5,32,7,3,14
5,32,7,3,14
5,32,7,3,14
5,32,0,0,0
5,32,5,1,13
5,32,5,1,13
5,32,5,1,13
5,32,5,1,13
5,32,5,1,13
5,32,5,1,13
5,32,5,1,13
5,32,5,1,13
5,32,5,1,13
5,32,5,1,13
5,32,5,1,13
5,32,5,1,13
5,32,0,0,0
5,32,0,0,0
5,32,0,0,0
5,32,0,0,0
5,32,0,0,0
5,32,0,0,0
5,32,0,0,0
5,32,0,0,0
5,32,1,2,3
5,32,1,2,3
5,32,1,2,3
5,32,1,2,3
5,32,1,2,3
5,32,1,2,3
5,32,1,2,3
5,32,1,2,3
5,32,8,1,2
5,32,8,1,2
5,32,8,1,2
5,32,8,1,2
5,32,8,1,2
5,32,8,1,2
5,32,8,1,2
5,32,8,1,2
5,32,8,1,2
5,32,0,0,0
5,32,3,2,8
5,32,3,2,8
5,32,3,2,8
5,32,3,2,8
5,32,3,2,8
5,32,0,0,0
5,33,0,0,0
5,33,0,0,0
5,33,0,0,0
5,33,0,0,0
5,33,0,0,0
5,33,0,0,0
5,33,0,0,0
5,33,0,0,0
5,33,0,0,0
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,8,2,1
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,1,1,13
5,33,0,0,0
5,33,0,0,0
5,33,5,3,12
5,33,5,3,12
5,33,5,3,12
5,33,5,3,12
5,33,5,3,12
5,33,5,3,12
5,33,5,3,12
5,33,5,3,12
5,33,5,3,12
5,33,4,1,8
5,33,4,1,8
5,33,4,1,8
5,33,4,1,8
5,33,4,1,8
5,33,4,1,8
5,33,4,1,8
5,33,0,0,0
5,33,7,2,13
5,33,7,2,13
5,33,7,2,13
5,33,7,2,13
5,33,7,2,13
5,33,7,2,13
5,33,7,2,13
5,33,7,2,13
5,33,7,2,13
5,33,7,2,13
5,33,7,2,13
5,33,7,2,13
5,33,7,2,13
5,33,0,0,0
5,33,8,2,2
5,33,8,2,2
5,33,8,2,2
5,33,8,2,2
5,33,8,2,2
5,33,8,2,2
5,33,8,2,2
5,33,8,2,2
5,33,8,2,2
5,33,8,2,2
5,33,8,2,2
5,33,0,0,0
5,33,6,4,11
5,33,6,4,11
5,33,6,4,11
5,33,6,4,11
5,33,6,4,11
5,33,6,4,11
5,33,6,4,11
5,33,6,4,11
5,33,6,4,11
5,33,7,2,14
5,33,7,2,14
5,33,7,2,14
5,33,7,2,14
5,33,7,2,14
5,33,7,2,14
5,33,7,2,14
5,33,7,2,14
5,33,7,2,14
5,33,7,2,14
5,33,6,4,12
5,33,6,4,12
